prefixe;libelle;codeuic;coderesarail;codemnemo;tarentaise;localite;banlieue;pang;bipass;particularites;nrzonebanlieue;indicgp;numdep
0;COMBOURG;87478057;FREDO;COMBO;;0;0;0;0;0;0.0;N;35
0;COMBS LA VILLE QUINCY;87682146;FRGLT;COMBS;;0;0;0;0;0;75.0;N;77
0;COMINES FRANCE;87286260;FRCJH;COMIN;;0;0;0;0;0;0.0;O;59
0;COMMENTRY;87641415;FRGAG;COMRY;;0;0;0;0;0;0.0;N;3
0;COMMER;87478586;FREEH;COMME;;0;0;0;0;0;0.0;N;53
0;COMMERCY;87175257;FRBHA;COMMY;;0;0;0;0;0;0.0;N;55
0;COMMUNAY STADE;87177360;FROCU;FROCU;;0;0;0;0;;0.0;N;69
0;COMPANS;87272047;FRCEI;FRCEI;;0;0;0;0;0;75.0;N;77
0;COMPERTRIX;87117747;FRAOJ;FRAOJ;;0;0;0;0;;0.0;N;51
0;COMPIEGNE;87276691;FRXCP;COMPI;;0;0;0;0;0;0.0;O;60
3;COMPOTE;99730900;FRIVS;LCOMP;;0;0;0;1;0;0.0;N;73
0;CONCARNEAU;87474387;FREBC;CONCR;;0;0;0;0;0;0.0;N;29
0;CONCARNEAU (LOCALITE);29047438;FRABJ;CONCA;;1;0;0;0;0;0.0;N;29
0;CONCARNEAU PORT;87479899;FREEU;FREEU;;0;0;0;0;0;0.0;O;29
0;CONCHES;87387159;FRDGP;CONCH;;0;0;0;0;0;0.0;N;27
0;CONCOTS EGLISE;87442673;FRUNH;FRUNH;;0;0;0;0;0;0.0;N;46
0;CONCOULES PONTEILS;87775205;FRIJX;CONCO;;0;0;0;0;0;0.0;N;30
0;CONDADES RN;87447524;FRULM;FRULM;;0;0;0;0;0;0.0;N;34
0;CONDAT;87110197;FRGCM;SETME;;0;0;0;0;0;0.0;N;15
0;CONDAT BONAGUIL;87586594;FRFFW;CONDB;;0;0;0;0;0;0.0;N;47
0;CONDAT CENTRE EQUESTRE;87589499;FRNDB;FRNDB;;0;0;0;0;0;0.0;N;15
0;CONDAT LE LARDIN;87594382;FRFJK;CONDA;;0;0;0;0;0;0.0;N;24
0;CONDAT LOC;15011015;FRLHC;FRLHC;;1;0;0;0;0;0.0;N;15
0;CONDE SUR HUISNE;87394288;FRDKL;CONDE;;0;0;0;0;;0.0;N;61
0;CONDOM GR;87464735;FRILW;FRILW;;0;0;0;0;0;0.0;N;32
0;CONDUCHE;87613547;FRFTM;CONDU;;0;0;0;0;0;0.0;N;46
0;CONFLANS FIN D'OISE;87381459;FRDDC;CONFO;;0;0;0;0;0;75.0;O;78
0;CONFLANS FIN D'OISE TGV;87514604;FRJSX;FRJSX;;0;0;0;0;0;75.0;O;78
0;CONFLANS JARNY;87192666;FRCFJ;CONFL;;0;0;0;0;0;0.0;O;54
0;CONFLANS LOCALITE;78038145;FRISE;FRISE;;1;0;0;0;0;0.0;N;78
0;CONFLANS STE HONORINE;87381897;FRDEB;CONFH;;0;0;0;0;0;75.0;O;78
0;CONLIE;87396218;FRDLO;CONLI;;0;0;0;0;0;0.0;N;72
0;CONNERRE BEILLE;87396309;FRDLW;CONRE;;0;0;0;0;0;0.0;N;72
0;CONS LA GRANDVILLE;87194456;FRBTO;CONSG;;0;0;0;0;0;0.0;N;54
0;CONS LA GRANDVILLE (LOCALITE);54019445;FRWCM;FRWCM;;1;0;0;0;0;0.0;N;54
0;CONS LA GRANDVILLE (LOT.);87406660;FRZBZ;FRZBZ;;0;0;0;0;0;0.0;N;54
0;CONS LA GRANVILLE (MONUMENT);87406678;FRZCA;FRZCA;;0;0;0;0;0;0.0;N;54
4;CONTAMINES MONTJOIE;99198192;FRLCI;FRLCI;;0;0;0;1;0;0.0;N;74
0;CONTREMARQUE;87381796;FRCNU;FRCNU;;0;0;0;0;;0.0;N;75
0;CONTREXEVILLE;87144287;FRAYG;CONTR;;0;0;0;0;0;0.0;O;88
0;COOLUS;87117754;FRAOK;FRAOK;;0;0;0;0;;0.0;N;51
4;COQUETIERS;87113845;FRAJD;FRAJD;;0;0;0;0;0;75.0;N;93
3;COQUILLE;87592501;FRFHQ;LCOQU;;0;0;0;0;0;0.0;N;24
0;CORBEHEM;87345116;FRCZP;CORBH;;0;0;0;0;0;0.0;N;62
0;CORBEIL ESSONNES;87681007;FRCOE;CORBE;;0;0;0;0;0;75.0;O;91
0;CORBIE;87313056;FRCQM;CORB;;0;0;0;0;0;0.0;N;80
2;CORBIER;99739630;FRIZC;LCORB;;0;0;0;1;;0.0;N;73
0;CORBIGNY;87696617;FRGTP;CORNY;;0;0;0;0;0;0.0;O;58
0;CORCIEUX VANEMONT;87144196;FRAYA;CORCI;;0;0;0;0;0;0.0;N;88
0;CORCY;87272286;FRCEY;CORCY;;0;0;0;0;0;0.0;N;2
0;CORDEMAIS;87481820;FREGX;CORDM;;0;0;0;0;0;0.0;N;44
0;CORDES CENTRE;87505941;FRHZX;FRHZX;;0;0;0;0;0;0.0;N;81
0;CORDES VINDRAC;87613802;FRFUG;CORDV;;0;0;0;0;0;0.0;N;81
0;CORDESSE IGORNAY;87694547;FRGRB;CORDE;;0;0;0;0;0;0.0;N;71
0;CORDESSE IGORNAY CENTRE;87478628;FRSDU;FRSDU;;0;0;0;0;0;0.0;N;71
0;CORDON;99198234;FRCPH;FRCPH;;0;0;0;1;0;0.0;N;74
0;CORGIRNON;87143370;FRAXC;CORGI;;0;0;0;0;0;0.0;N;52
0;CORGOLOIN;87713537;FRGXD;CORGO;;0;0;0;0;0;0.0;N;21
0;CORGOLOIN (LOC);21071353;FRCXO;FRCXO;;1;0;0;0;0;0.0;N;21
0;CORGOLOIN TRANSCO;87393751;FRCXD;FRCXD;;0;0;0;0;0;0.0;N;21
0;CORLEE;87117218;FRAMQ;CORLE;;0;0;0;0;0;0.0;N;52
0;CORMATIN BOIS DERNIER;87605253;FRNEO;FRNEO;;0;0;0;0;0;0.0;N;71
0;CORMATIN CENTRE;87725317;FRHGG;CORMA;;0;0;0;0;0;0.0;N;71
0;CORMEILLES EN PARISIS;87381863;FRDDY;CORME;;0;0;0;0;0;75.0;N;95
0;CORMENON  LES  CHARMILLES;87340380;FRCOH;FRCOH;;0;0;0;0;0;0.0;N;41
0;CORMERY;87571430;FRESR;CORMR;;0;0;0;0;0;0.0;N;37
0;CORMERY LOCALITE;37057143;FRCLR;FRCLR;;1;0;0;0;;0.0;N;37
0;CORMERY PLACE DU CROISSANT;87337501;FRCMY;FRCMY;;0;0;0;0;0;0.0;N;37
0;CORMERY PLACE DU MAIL;87418483;FRMLE;FRMLE;;0;0;0;0;0;0.0;N;37
0;CORNIL;87594481;FRFJQ;CORNI;;0;0;0;0;0;0.0;N;19
0;CORNIMONT;87144691;FRAZO;CORNM;;0;0;0;0;0;0.0;N;88
0;CORNIMONT (HOPITAL RURAL);87405779;FRZAX;FRZAX;;0;0;0;0;0;0.0;N;88
0;CORNIMONT (LANSAUCHAMP);87405787;FRZAY;FRZAY;;0;0;0;0;0;0.0;N;88
0;CORNIMONT (LOC);88014469;FRWBT;FRWBT;;1;0;0;0;0;0.0;N;88
0;CORNIMONT (PERCEPTION);87405795;FRZAZ;FRZAZ;;0;0;0;0;0;0.0;N;88
0;CORNUEJOULS (ABRI);87138966;FRUBP;FRUBP;;0;0;0;0;0;0.0;N;12
0;CORON DE MERICOURT;87345132;FRCZR;CORON;;0;0;0;0;0;0.0;N;62
0;CORPS NUDS;87471326;FRDXD;CORPN;;0;0;0;0;0;0.0;N;35
0;CORRENCON EN VERCORS;99381290;FRITG;CORRV;;0;0;0;1;0;0.0;N;38
0;CORREZE;87594119;FRFIP;CORRE;;0;0;0;0;0;0.0;N;19
0;CORSEUL LANGUENAN;87478180;FREDW;CORSE;;0;0;0;0;0;0.0;N;22
0;COSNE SUR LOIRE;87696146;FRGSH;COSNE;;0;0;0;0;0;0.0;O;58
0;COSNE SUR LOIRE SUD;87499863;FRKAT;FRKAT;;0;0;0;0;0;0.0;N;58
0;COSTAROS;87453654;FROSO;FROSO;;0;0;0;0;0;0.0;N;43
2;COTEAU;87726828;FRLCU;LCOTE;;0;0;0;0;0;0.0;O;42
0;COTEAUX (LES).;87207548;FRLCX;FRLCX;;0;0;0;0;;0.0;N;92
3;COTINIERE;87346999;FRCOB;FRCOB;;0;0;0;0;0;0.0;N;17
3;COUARDE SUR MER;87321877;FRLCM;FRLCM;;0;0;0;0;0;0.0;N;17
0;COUBLADOUR;87440701;FRLEB;FRLEB;;0;0;0;0;0;0.0;N;43
0;COUBLANC;87143354;FRAXA;COUBL;;0;0;0;0;0;0.0;N;52
0;COUCY LES EPPES;87171769;FRBCY;COUCE;;0;0;0;0;0;0.0;N;2
0;COUDEKERQUE BRANCHE;87281402;FRCDK;COUDE;;0;0;0;0;0;0.0;O;59
0;COUDES VILLE;87407619;FRVLU;FRVLU;;0;0;0;0;0;0.0;N;63
0;COUDRAY MONTCEAUX;87681635;FRGLL;FRGLL;;0;0;0;0;0;75.0;N;91
0;COUERON;87481804;FREGV;COUER;;0;0;0;0;0;0.0;N;44
0;COUESMES;87389080;FRDHC;FRDHC;;0;0;0;0;0;0.0;N;37
0;COUFFOULENS LEUC;87615120;FRFUY;COUFF;;0;0;0;0;0;0.0;N;11
0;COUILLY ST GERMAIN QUINCY;87116731;FRAMC;FRAMC;;0;0;0;0;0;75.0;N;77
0;COUIZA MONTAZELS;87615203;FRFVC;COUIZ;;0;0;0;0;0;0.0;N;11
0;COULANGES     03;87555631;FRIBG;PINED;;0;0;0;0;0;0.0;N;3
0;COULANGES SUR YONNE;87696831;FRGTZ;COULA;;0;0;0;0;0;0.0;N;89
0;COULIBOEUF;87444232;FRDRS;COULI;;0;0;0;0;0;0.0;N;14
0;COULLONS;87314534;FRLLS;FRLLS;;0;0;0;0;0;0.0;N;45
0;COULMIER LE SEC;87719922;FRHBW;FRHBW;;0;0;0;0;0;0.0;N;21
0;COULOMMIERS;87116301;FRAKX;COULO;;0;0;0;0;0;75.0;N;77
0;COULOMMIERS LOC;77011630;FRLBM;FRLBM;;1;0;0;0;0;75.0;N;77
0;COULON;87485573;FREJI;COULN;;0;0;0;0;0;0.0;N;79
0;COURBASSIL;87176941;FRUCM;FRUCM;;0;0;0;0;0;0.0;N;66
0;COURBEVOIE;87382200;FRDEF;CRBVE;;0;0;0;0;0;75.0;N;92
0;COURCAY LA PROMENADE;87337519;FRCPM;FRCPM;;0;0;0;0;0;0.0;N;37
0;COURCAY LOCALITE;37057144;FRLCP;FRLCP;;1;0;0;0;;0.0;N;37
0;COURCAY TAUXIGNY;87571448;FRESS;CTAUX;;0;0;0;0;0;0.0;N;37
0;COURCELLE SUR YVETTE;87758888;FRIDW;FRIDW;;0;1;0;0;0;75.0;N;91
0;COURCELLES;87157982;FRIPL;FRIPL;;0;0;0;0;0;0.0;N;23
0;COURCELLES 80;87588533;FRZIS;FRZIS;;0;0;0;0;0;0.0;N;80
0;COURCELLES LE COMTE;87342063;FRCXF;CRCLC;;0;0;0;0;0;0.0;N;62
0;COURCELLES SUR NIED;87192211;FRBPP;CRCLN;;0;0;0;0;0;0.0;N;57
0;COURCHEVEL 1850             73;99739330;FRIXY;COURC;;0;0;0;1;;0.0;N;73
0;COURCHEVEL LE PRAZ 1550;99739310;FRIXW;COURZ;;0;0;0;1;;0.0;N;73
0;COURCHEVEL MORION 1650;99739320;FRIXX;COURM;;0;0;0;1;;0.0;N;73
0;COURCY BRIMONT;87171710;FRBCT;COURB;;0;0;0;0;0;0.0;N;51
0;COURGHAIN;87281337;FRCIN;COURG;;0;0;0;0;0;0.0;N;59
3;COURNEUVE AUBERVILLIERS;87271304;FRCCZ;AUBER;;0;0;0;0;0;75.0;N;93
0;COURNIOU;87616383;FRFWL;COURN;;0;0;0;0;0;0.0;N;34
0;COURNIOU CROISEMENT N112/D920;87439984;FRUEG;FRUEG;;0;0;0;0;0;0.0;N;34
3;COURONNE CARRO;87753541;FRHYV;LCOUR;;0;0;0;0;0;0.0;N;13
0;COURPIERE;87734525;FRHLY;COURP;;0;0;0;0;0;0.0;N;63
0;COURQUETAINE;87117101;FRAFC;COURQ;;0;0;0;0;0;75.0;N;77
0;COURSAN;87781161;FRILR;COURS;;0;0;0;0;0;0.0;N;11
0;COURSAN EN OTHE;87139907;FROTH;FROTH;;0;0;0;0;0;0.0;N;10
0;COURSEULLES SUR MER;99354795;FRCSQ;FRCSQ;;0;0;0;1;0;0.0;N;14
0;COURTALAIN ST PELLERIN;87394494;FRDKV;CRTLN;;0;0;0;0;0;0.0;N;28
0;COURTEUIL;87272112;FRCEO;CRTEU;;0;0;0;0;0;0.0;N;60
0;COURTHEZON;87765180;FRIHX;CRTHZ;;0;0;0;0;0;0.0;N;84
3;COURTINE;87445254;FRQCD;FRQCD;;0;0;0;0;0;0.0;N;23
0;COURTONNE LA MEURDRAC;99354928;FRCNB;FRCNB;;0;0;0;1;0;0.0;N;14
0;COURVILLE SUR EURE;87394221;FRDKH;COURV;;0;0;0;0;0;0.0;N;28
0;COUSANCE;87718270;FRGZZ;COUSA;;0;0;0;0;0;0.0;N;39
0;COUSSAC BONNEVAL;87592840;FRFII;COUSB;;0;0;0;0;0;0.0;N;87
0;COUSSEY;87141341;FRASE;COUSS;;0;0;0;0;0;0.0;N;88
0;COUTAINVILLE PLAGE;99354969;FRCJO;FRCJO;;0;0;0;1;0;0.0;N;50
0;COUTANCES;87447110;FRDTC;COUTA;;0;0;0;0;0;0.0;O;50
0;COUTENS D119;87448761;FRUNS;FRUNS;;0;0;0;0;0;0.0;N;9
0;COUTRAS;87584516;FRCOU;COUTR;;0;0;0;0;0;0.0;O;33
0;COUX CENTRE;87337006;FRCXC;FRCXC;;0;0;0;0;0;0.0;N;7
0;COUZE;87584425;FRFEH;COUZE;;0;0;0;0;0;0.0;N;24
0;COUZON;87726349;FRHHR;COUZO;;0;0;0;0;0;0.0;N;42
0;COUZON AU MONT D'OR;87721241;FRHCI;COUZM;;0;0;0;0;0;0.0;N;69
0;CRAMANS;87713958;FRGYI;FRGYI;;0;0;0;0;0;0.0;N;39
0;CRAMOISY;87313544;FRCRS;CRAMO;;0;0;0;0;0;0.0;N;60
0;CRANCEY;87118166;FRAPJ;CRANC;;0;0;0;0;0;0.0;N;10
0;CRANCEY (LOCALITE);10011816;FRRLY;FRRLY;;1;0;0;0;0;0.0;N;10
0;CRANCEY RN;87216184;FRRCY;FRRCY;;0;0;0;0;0;0.0;N;10
0;CRANSAC;87613232;FRFSR;CRANS;;0;0;0;0;0;0.0;N;12
0;CRASVILLE-LA-MALLET;87337899;FRCSM;FRCSM;;0;0;0;0;0;0.0;N;76
3;CRAU;87755611;FRAAC;LCRAU;;0;0;0;0;0;0.0;N;83
0;CRAVANT BAZARNES;87683649;FRCBZ;CRAVA;;0;0;0;0;0;0.0;O;89
3;CRECHE;87485474;FREJA;LCREC;;0;0;0;0;0;0.0;N;79
0;CRECHES SUR SAONE;87725713;FRHGV;CRECH;;0;0;0;0;0;0.0;N;71
0;CRECHY;87696369;FRGSX;CRCHY;;0;0;0;0;0;0.0;N;3
0;CRECY EN BRIE LA CHAPELLE;87116772;FRAME;FRAME;;0;0;0;0;0;75.0;O;77
0;CREIL;87276006;FRCSF;CREIL;;0;0;0;0;0;0.0;O;60
0;CREIL VALOIS;87588376;FRSHC;FRSHC;;0;0;0;0;0;0.0;N;60
0;CREISSAN RN;87447573;FRUMJ;FRUMJ;;0;0;0;0;0;0.0;N;34
0;CREISSELS;87789388;FRIPN;CREIS;;0;0;0;0;0;0.0;N;12
0;CREPIEUX LA PAPE;87723502;FRHFC;CREPI;;0;0;0;0;0;0.0;N;69
0;CREPY COUVRON;87296152;FRCNE;CRPYC;;0;0;0;0;0;0.0;N;2
0;CREPY EN VALOIS;87271593;FRCDW;CREPY;;0;0;0;0;0;0.0;N;60
0;CRESANCEY;87435115;FRRBA;FRRBA;;0;0;0;0;0;0.0;N;70
0;CRESSENSAC HOTEL POQUET;87609966;FRLHK;FRLHK;;0;0;0;0;0;0.0;N;46
0;CREST;87761783;FRCRE;CREST;;0;0;0;0;0;0.0;O;26
0;CREST VOLAND;99730940;FRIVT;CRESV;;0;0;0;1;;0.0;N;73
0;CRETEIL POMPADOUR;87608802;FRTPR;FRTPR;;0;0;0;0;0;75.0;N;94
2;CREUSOT;87694000;FRGPX;LCRST;;0;0;0;0;0;0.0;N;71
2;CREUSOT - MONTCEAU TGV;87694109;FRXCC;CRTGV;;0;0;0;0;0;0.0;O;71
2;CREUSOT LYCEE JEAN JAUR;87478776;FRSDX;FRSDX;;0;0;0;0;0;0.0;N;71
0;CREUTZWALD;87193409;FRBRO;CREUT;;0;0;0;0;0;0.0;O;57
0;CREUTZWALD (GARE ROUTIERE);87406736;FRZCJ;FRZCJ;;0;0;0;0;0;0.0;N;57
0;CREUTZWALD (LOCALITE);57019340;FRWCV;FRWCV;;1;0;0;0;0;0.0;N;57
0;CREVECOEUR LE PETIT MAIRIE;87299867;FRCPZ;FRCPZ;;0;0;0;0;0;0.0;N;60
0;CREVENEY SAULX;87185215;FRBMR;CREVE;;0;0;0;0;0;0.0;N;70
0;CREYSSE MOULEYDIER;87584391;FRFEF;CREYS;;0;0;0;0;;0.0;N;24
5;CRIQ VILLENEUVE;87465088;FRRDU;FRRDU;;0;0;0;0;0;0.0;N;40
0;CRISSE;87396226;FRDLP;CRISS;;0;0;0;0;0;0.0;N;72
2;CROISIC;87481788;FREGU;LCROI;;0;0;0;0;0;0.0;O;44
6;CROIX;87713743;FRGXS;SCROI;;0;0;0;0;0;0.0;N;71
0;CROIX;59028671;FRADO;CROIX;;1;0;0;0;0;0.0;N;59
6;CROIX AUX MINES;87214841;FRBZK;SCRXM;;0;0;0;0;0;0.0;N;68
3;CROIX BLANCHE;87124065;FRRXB;FRRXB;;0;0;0;0;0;0.0;N;47
3;CROIX BLANCHE SOLOGNY;87725366;FRHGJ;LCROB;;0;0;0;0;0;0.0;N;71
0;CROIX BLANCHE.;87450809;FRUIW;FRUIW;;0;0;0;0;0;0.0;N;81
3;CROIX DE BERNY;87758748;FRIDI;FRIDI;;0;1;0;0;0;75.0;N;92
3;CROIX DE MEAN;87481689;FREGO;LCROM;;0;0;0;0;0;0.0;N;44
0;CROIX DE PRADEL;87450783;FRUIU;FRUIU;;0;0;0;0;0;0.0;N;81
0;CROIX D'HINS;87582437;FRFBZ;CROHI;;0;0;0;0;0;0.0;N;33
3;CROIX DU PRINCE;87672600;FRGFZ;LCROP;;0;0;0;0;0;0.0;N;64
0;CROIX L'ALLUMETTE;87281055;FRCID;CRXAL;;0;0;0;0;0;0.0;N;59
0;CROIX SAINTE;87753491;FRHYS;CRXSA;;0;0;0;0;0;0.0;N;13
3;CROIX ST BONNET;87407718;FRBMN;FRBMN;;0;0;0;0;0;0.0;N;63
0;CROIX WASQUEHAL;87286716;FRCKH;CROWA;;0;0;0;0;0;0.0;N;59
0;CROS DE CAGNES;87756338;FRIAB;CROSC;;0;0;0;0;0;0.0;N;6
0;CROTOY;99198788;FRCRZ;FRCRZ;;0;0;0;1;0;0.0;N;80
0;CROUY;87271874;FRCED;CROUY;;0;0;0;0;0;0.0;N;2
0;CROUY SUR OURCQ;87116640;FRALU;CROUO;;0;0;0;0;0;75.0;N;77
0;CROZE;87597856;FRFOH;CROZE;;0;0;0;0;0;0.0;N;23
0;CROZON MORGAT;87474767;FRECC;FRECC;;0;0;0;0;0;0.0;N;29
0;CRUAS CENTRE;87504548;FRVJM;FRVJM;;0;0;0;0;0;0.0;N;7
0;CRUET;87741207;FRHOD;CRUET;;0;0;0;0;0;0.0;N;73
0;CUBZAC LES PONTS;87491266;FRENB;CUBZA;;0;0;0;0;0;0.0;N;33
0;CUERS PIERREFEU;87755355;FRHZO;CUERS;;0;0;0;0;0;0.0;N;83
0;CUGAND;87481457;FREGD;CUGAN;;0;0;0;0;0;0.0;N;85
0;CUINCHY;87342410;FRCYG;CUINC;;0;0;0;0;0;0.0;N;62
0;CUISEAUX;87718288;FRHAA;CUISE;;0;0;0;0;0;0.0;N;71
0;CULMONT CHALINDREY;87142125;FRCCY;CULMO;;0;0;0;0;0;0.0;O;52
0;CULOZ;87741074;FRCUZ;CULOZ;;0;0;0;0;0;0.0;O;1
0;CULT;87435131;FRRBF;FRRBF;;0;0;0;0;0;0.0;N;70
0;CUNAC LANEL;87442822;FRUGY;FRUGY;;0;0;0;0;0;0.0;N;81
0;CUON;87487801;FRELS;CUON;;0;0;0;0;0;0.0;N;49
0;CURCHY DRESLINCOURT;87316315;FRCUI;CURCH;;0;0;0;0;0;0.0;N;80
0;CUREL;87175109;FRBGP;CUREL;;0;0;0;0;0;0.0;N;52
0;CUSSY LES FORGES;87204677;FRSYF;FRSYF;;0;0;0;0;0;0.0;O;89
0;CUTTING;87215277;FRCAF;FRCAF;;0;0;0;0;0;0.0;N;57
0;CUZAC ENLET;87164996;FRTEU;FRTEU;;0;0;0;0;0;0.0;N;46
0;CUZANCE EMBRANCHEMENT;87609644;FRLHL;FRLHL;;0;0;0;0;0;0.0;N;46
0;CUZY BUREAU TABAC;87499889;FRKAU;FRKAU;;0;0;0;0;0;0.0;N;58
5;CYPRIEN  DORDOGNE;87595777;FRFMC;SCYPR;;0;0;0;0;0;0.0;N;24
5;CYPRIEN ARENES;87446179;FRTAR;FRTAR;;0;0;0;0;0;0.0;N;31
5;CYR;87393223;FRDIK;SCYR;;0;0;0;0;0;75.0;O;78
5;CYR EN VAL LA SOURCE;87543116;FRSCV;SCYRV;;0;0;0;0;0;0.0;O;45
5;CYR LES LECQUES LA CADI;87755215;FRHZI;SCYRL;;0;0;0;0;0;0.0;N;83
0;CYSOING;87286781;FRCKK;CYSOI;;0;0;0;0;0;0.0;N;59
0;DACHSTEIN;87214551;FRBYP;DACHS;;0;0;0;0;0;0.0;N;67
5;DALMAS DE TENDE;87756866;FRIAR;SDALM;;0;0;0;0;0;0.0;N;6
0;DAMBACH LA VILLE;87214213;FRBXO;DAMBA;;0;0;0;0;0;0.0;N;67
0;DAMBLAIN;87142497;FRAVL;DAMBL;;0;0;0;0;0;0.0;N;88
0;DAMIATTE ST PAUL;87615484;FRFVS;DAMIA;;0;0;0;0;0;0.0;N;81
0;DAMMARTIN JUILLY ST MARD;87271536;FRCDS;DAMMA;;0;0;0;0;0;75.0;N;77
0;DAMPIERRE ST NICOLAS CARREFOUR;87419184;FRDQR;FRDQR;;0;0;0;0;0;0.0;N;76
0;DAMPIERRE SUR SALON;87143420;FRFJD;FRFJD;;0;0;0;0;0;0.0;N;70
0;DAMVILLE PLACE DE LA HALLE;87307579;FRDAW;FRDAW;;0;0;0;0;0;0.0;N;27
0;DANCOURT;87316364;FRCUM;DANCO;;0;0;0;0;0;0.0;N;80
0;DANGE;87575126;FREVW;DANGE;;0;0;0;0;0;0.0;N;86
0;DANNE ET 4 VENTS;87414029;FRBQK;FRBQK;;0;0;0;0;0;0.0;N;57
0;DANNEMARIE;87182253;FRBJJ;DANNM;;0;0;0;0;0;0.0;N;68
0;DANNEMARIE VELESMES;87718312;FRHAB;DANNV;;0;0;0;0;0;0.0;N;25
0;DANNES CAMIERS;87317081;FRCVV;DANNE;;0;0;0;0;0;0.0;N;62
0;DAOURS;87315044;FRCSV;DAOUR;;0;0;0;0;0;0.0;N;80
0;DARDILLY LE JUBIN;87721449;FRGRQ;DARDJ;;0;0;0;0;0;0.0;N;69
0;DARDILLY LES MOUILLES;87721480;FRGSP;DARDM;;0;0;0;0;0;0.0;N;69
0;DARNIEULL ES (LOC);88017445;FRWCC;FRWCC;;1;0;0;0;0;0.0;N;88
0;DARNIEULLES;87174458;FRBFY;DARNI;;0;0;0;0;0;0.0;N;88
0;DARNIEULLES (STATION SERVICE);87405951;FRZBT;FRZBT;;0;0;0;0;0;0.0;N;88
0;DARSAC;87734673;FRDAR;DARSA;;0;0;0;0;0;0.0;O;43
0;DARSAC LOC;43058958;FRLHE;FRLHE;;1;0;0;0;0;0.0;N;43
0;DARSAC LOTISSEMENT;87589507;FRNDG;FRNDG;;0;0;0;0;0;0.0;N;43
0;DAUBECH;87544734;FRDTB;FRDTB;;0;0;0;0;0;0.0;N;19
0;DAUDES;87214981;FRUDS;FRUDS;;0;0;0;0;0;0.0;N;10
0;DAVEZIEUX;87233395;FRVZX;FRVZX;;0;0;0;0;0;0.0;O;7
0;DAX;87673202;FRACG;DAX;;0;0;0;0;0;0.0;O;40
0;DAX (LOCALITE);40067320;FRXDA;DAXVI;;1;0;0;0;0;0.0;N;40
0;DAX ROND POINT HOPITAL;87341826;FRDAH;FRDAH;;0;0;0;0;0;0.0;N;40
0;DECAZEVILLE;12061366;FRAAQ;DECAZ;;1;0;0;0;0;0.0;N;12
0;DECAZEVILLE CENTRE;87613679;FRFTW;DECZC;;0;0;0;0;0;0.0;N;12
0;DECAZEVILLE CITE COMBETTES;87146480;FRDQD;FRDQD;;0;0;0;0;0;0.0;N;12
0;DECAZEVILLE CITE LA VITARELLE;87146498;FRDQJ;FRDQJ;;0;0;0;0;0;0.0;N;12
0;DECAZEVILLE FONTVERGNE;87613695;FRFTX;FONTV;;0;0;0;0;0;0.0;O;12
0;DECAZEVILLE LYCEE POLYVALENT;87439992;FRTEW;FRTEW;;0;0;0;0;0;0.0;N;12
0;DECAZEVILLE WILSON;87146522;FRDQN;FRDQN;;0;0;0;0;0;0.0;N;12
0;DECIZE;87696484;FRGTH;DECIZ;;0;0;0;0;0;0.0;N;58
0;DECIZE CAFE BEL AIRE;87499897;FRKAL;FRKAL;;0;0;0;0;0;0.0;N;58
0;DECIZE LYCEE;87499905;FRKAM;FRKAM;;0;0;0;0;0;0.0;N;58
0;DECIZE VILLE;87499913;FRKAN;FRKAN;;0;0;0;0;0;0.0;N;58
3;DEFENSE;87382218;FRDEG;LDEFE;;0;0;0;0;0;75.0;N;92
0;DEFENSE (LA).;87207506;FRDGA;FRDGA;;0;0;0;0;;0.0;N;92
3;DEFENSE (LOCALITE);92038405;FRZDL;FRZDL;;1;0;0;0;0;0.0;N;92
3;DEFENSE SNCF;87384057;FRDFN;FRDFN;;0;0;0;0;0;75.0;N;92
0;DEGAGNAC;87613174;FRFSL;DEGAG;;0;0;0;0;0;0.0;N;46
0;DEINVILLERS;87144709;FRAZP;DEINV;;0;0;0;0;0;0.0;N;88
0;DELUZ;87718429;FRHAL;DELUZ;;0;0;0;0;0;0.0;N;25
0;DEMU CENTRE;87450601;FRULX;FRULX;;0;0;0;0;0;0.0;N;32
0;DENAIN;87343459;FRCZG;DENAI;;0;0;0;0;0;0.0;N;59
0;DENFERT ROCHEREAU;87758631;FRICX;FRICX;;0;0;0;0;;0.0;N;75
5;DENIS;87271015;FRCCN;SDENS;;0;0;0;0;0;75.0;O;93
5;DENIS (LOCALITE);93027101;FRSNS;FRSNS;;1;0;0;0;0;0.0;N;93
5;DENIS DE PILE;87584508;FRFEM;SDENP;;0;0;0;0;0;0.0;N;33
5;DENIS DES MURS;87592097;FRFGN;SDENL;;0;0;0;0;0;0.0;N;87
5;DENIS D'OLERON;87347047;FRDNN;FRDNN;;0;0;0;0;0;0.0;O;17
5;DENIS PRES CATUS;87613190;FRFSN;SDENC;;0;0;0;0;0;0.0;N;46
5;DENIS PRES MARTEL;87594572;FRSDM;SDENI;;0;0;0;0;0;0.0;O;46
5;DENIS VOYAGEURS;87271239;FRPBQ;FRPBQ;;0;0;0;0;;0.0;N;93
0;DENNEVY;87562975;FRPFS;FRPFS;;0;0;0;0;0;0.0;N;71
0;DEOLS;87304626;FRDLS;FRDLS;;0;0;0;0;0;0.0;N;36
0;DERCY FROIDMONT;87297143;FRCOQ;DRCYF;;0;0;0;0;0;0.0;N;2
