saa_ide;csp_ide;saa_code;saa_name;coord;saa_xcoord;saa_ycoord;saa_insee;mainstoparea;mainconnection;carpark;multimodal;additionaldata;saa_visible
5899;2;OCE87405670;Rambervillers (Boucher);918596,2380721;918596;2380721;88367;1;0;0;0;;1
5906;2;OCE87405829;Remiremont (Magdelaine);919022,2343097;919022;2343097;88383;1;0;0;0;;1
5911;2;OCE87405894;Hielle (Lépange);920265,2337020;920265;2337020;88408;1;0;0;0;;1
5918;2;OCE87144477;gare de St-Léonard (Vosges);942133.52,2367648.64;942133.52;2367648.64;88423;1;0;0;0;;1
5923;2;OCE87146217;gare de St-Nabord;916395.64,2347045.1;916395.64;2347045.1;88429;1;0;0;0;;1
5925;2;OCE87144675;Gare de Saulxures sur Moselotte;931093,2337081;931093;2337081;88447;1;0;0;0;;1
5930;2;OCE87144097;gare de Thaon;902940.22,2368485.74;902940.22;2368485.74;88465;1;0;0;0;;1
5937;2;OCE87144469;Vecoux;920878,2339825;920878;2339825;88498;1;0;0;0;;1
5942;2;OCE87215681;Adamswiller;957457,2445474;957457;2445474;67002;1;0;0;0;;1
5944;2;OCE87214247;gare de Barr;978956,2390646;978956;2390646;67021;1;0;0;0;;1
5949;2;OCE87214775;gare de Bourg-Bruche;955638,2384289;955638;2384289;67059;1;0;0;0;;1
5956;2;OCE87214551;gare de Dachstein;983574,2406479;983574;2406479;67080;1;0;0;0;;1
5961;2;OCE87214338;gare de Dorlisheim;980755,2404255;980755;2404255;67101;1;0;0;0;;1
5968;2;OCE87214528;gare de Entzheim-Aéroport;990529,2407377;990529;2407377;67124;1;0;0;0;;1
5973;2;OCE87215715;Frohmuhl;962232,2445776;962232;2445776;67148;1;0;0;0;;1
4322;2;OCE87142141;Hortes;840548,2320694;840548;2320694;52242;1;0;0;0;;1
4327;2;OCE87117325;Pisseloup;854782,2319779;854782;2319779;52257;1;0;0;0;;1
4329;2;OCE87175133;gare de Bayard;802298,2398279;802298;2398279;52265;1;0;0;0;;1
4334;2;OCE87217059;Langres-La-Maladière;823633,2323365;823633;2323365;52269;1;0;0;0;;1
4341;2;OCE87215038;Marnay-sur-Marne;816686,2339146;816686;2339146;52315;1;0;0;0;;1
4346;2;OCE87142612;Prauthoy;821982,2302037;821982;2302037;52405;1;0;0;0;;1
4348;2;OCE87143206;Rivières-le-Bois;832838,2308854;832838;2308854;52424;1;0;0;0;;1
4354;2;OCE87107508;Marnaval-Eglise;795653,2406260;795653;2406260;52448;1;0;0;0;;1
4361;2;OCE87338178;Vecqueville;807642,2387971;807642;2387971;52512;1;0;0;0;;1
4366;2;OCE87175208;Villiers-en-Lieu;788696,2410268;788696;2410268;52534;1;0;0;0;;1
4369;2;OCE87279869;Vouécourt;807840,2366832;807840;2366832;52547;1;0;0;0;;1
4374;2;OCE87296327;Athies-sous-Laon;697578,2509057;697578;2509057;2028;1;0;0;0;;1
4381;2;OCE87297200;Chaourse;719765,2523718;719765;2523718;2160;1;0;0;0;;1
4386;2;OCE87297192;Chivres-en-Laonnois;708848,2516222;708848;2516222;2189;1;0;0;0;;1
4393;2;OCE87271874;gare de Crouy;674153,2490070;674153;2490070;2243;1;0;0;0;;1
4398;2;OCE87296871;gare de Flavy-le-Martel;661676,2524965;661676;2524965;2315;1;0;0;0;;1
4400;2;OCE87297176;GIZY-Angle-D977;704057,2512327;704057;2512327;2346;1;0;0;0;;1
4405;2;OCE87296012;gare de Laon;693251,2508923;693251;2508923;2408;1;0;0;0;;1
4412;2;OCE87588756;Liesse-Centre;706104,2513447;706104;2513447;2430;1;0;0;0;;1
4417;2;OCE87296095;gare de Marle-sur-Serre;703411,2528751;703411;2528751;2468;1;0;0;0;;1
4419;2;OCE87296384;Montcornet-Gare;721324,2523595;721324;2523595;2502;1;0;0;0;;1
2054;2;OCE87182915;gare de Neuenburg-Baden-Frontiè;1041126,2395923;1041126;2395923;;1;0;0;0;;1
2061;2;OCE80223537;gare de Neumarkt (Oberpfalz);0,0;0;0;;1;0;0;0;;1
2066;2;OCE80254466;gare de Neunkir-Hbf;0,0;0;0;;1;0;0;0;;1
2073;2;OCE80143842;gare de Neustadt-Schwarzw;0,0;0;0;;1;0;0;0;;1
2078;2;OCE54352856;gare de NEZAMYSLICE;0,0;0;0;;1;0;0;0;;1
2080;2;OCE83117648;gare de NICOTERA;0,0;0;0;;1;0;0;0;;1
2085;2;OCE80137323;gare de NIENBURG WESER;0,0;0;0;;1;0;0;0;;1
2092;2;OCE20260208;gare de NIJNII NOVGOROD-MOSKOVS;0,0;0;0;;1;0;0;0;;1
2097;2;OCE80020156;gare de NOERDLINGEN;0,0;0;0;;1;0;0;0;;1
2100;2;OCE76018101;gare de NORDAGUTU;0,0;0;0;;1;0;0;0;;1
2105;2;OCE70106906;gare de NORTHAMPTON;0,0;0;0;;1;0;0;0;;1
2112;2;OCE72165019;gare de Nova-Pazova;0,0;0;0;;1;0;0;0;;1
2117;2;OCE71609073;gare de NOVELDA ASPE;0,0;0;0;;1;0;0;0;;1
2119;2;OCE72168088;gare de Novi Sad;0,0;0;0;;1;0;0;0;;1
2124;2;OCE70107706;gare de Nuneaton;0,0;0;0;;1;0;0;0;;1
2132;2;OCE54532143;gare de NYMBURK HLAVNI NADRAZI;0,0;0;0;;1;0;0;0;;1
2137;2;OCE80534149;gare de Obergries;0,0;0;0;;1;0;0;0;;1
2144;2;OCE85060160;gare de OBERWINTERTHUR;0,0;0;0;;1;0;0;0;;1
2149;2;OCE86006494;gare de Oesterport;0,0;0;0;;1;0;0;0;;1
2151;2;OCE85072975;gare de Oey-Diemtigen;0,0;0;0;;1;0;0;0;;1
2156;2;OCE54551366;gare de OLBRAMOVICE;0,0;0;0;;1;0;0;0;;1
2163;2;OCE78756114;gare de OPATIJA-MATULJI;0,0;0;0;;1;0;0;0;;1
2168;2;OCE88121467;gare de Opwijk;0,0;0;0;;1;0;0;0;;1
2170;2;OCE53424010;gare de Oradea;0,0;0;0;;1;0;0;0;;1
2175;2;OCE71312157;gare de Orense-S.-F.;0,0;0;0;;1;0;0;0;;1
2182;2;OCE80143248;gare de Orschweier;0,0;0;0;;1;0;0;0;;1
2187;2;OCE76002204;gare de Oslo-Gardermoen;0,0;0;0;;1;0;0;0;;1
2194;2;OCE80190652;gare de OSTHOFEN;0,0;0;0;;1;0;0;0;;1
2199;2;OCE54758557;gare de OSTROV NAD OHRI;0,0;0;0;;1;0;0;0;;1
5727;2;OCE87414037;Henridorff;958466,2426122;958466;2426122;57315;1;0;0;0;;1
5732;2;OCE87191353;gare de Hombourg;891731,2482875;891731;2482875;57331;1;0;0;0;;1
5734;2;OCE87406777;Hombourg (Chapelle);891580,2485012;891580;2485012;57332;1;0;0;0;;1
5739;2;OCE87193540;gare de Hundling;939201,2466643;939201;2466643;57340;1;0;0;0;;1
5746;2;OCE87191312;gare de Kuntzig;883320,2490619;883320;2490619;57372;1;0;0;0;;1
5751;2;OCE87215319;Loudrefing;933259,2437736;933259;2437736;57418;1;0;0;0;;1
5758;2;OCE87191627;gare de Malling;887891,2498851;887891;2498851;57437;1;0;0;0;;1
5763;2;OCE87191296;Metzeresche;888760,2485239;888760;2485239;57464;1;0;0;0;;1
5765;2;OCE87406835;Metzervisse (Centre);887237,2486987;887237;2486987;57465;1;0;0;0;;1
5770;2;OCE87192286;gare de Morhange;916718,2446325;916718;2446325;57483;1;0;0;0;;1
5778;2;OCE87215343;Oberstinzel;945194,2431896;945194;2431896;57518;1;0;0;0;;1
5783;2;OCE87193110;Baronville;913014,2445892;913014;2445892;57560;1;0;0;0;;1
5785;2;OCE87215079;gare de Reding;950012,2426635;950012;2426635;57566;1;0;0;0;;1
5790;2;OCE87476853;Remilly-Place-du-11-Nov;0,0;0;0;57573;1;0;0;0;;1
5797;2;OCE87463638;St-Louis-57-Incliné;0,0;0;0;57618;1;0;0;0;;1
5802;2;OCE87215350;Sarraltroff;947596,2429525;947596;2429525;57629;1;0;0;0;;1
5804;2;OCE87407023;Sarraltroff Ag. Postale;947249,2429930;947249;2429930;57629;1;0;0;0;;1
5809;2;OCE87407031;Sarrebourg Usine Méphis;947842,2427269;947842;2427269;57630;1;0;0;0;;1
5816;2;OCE87406900;Sarreguemines (Poste);945180,2467610;945180;2467610;57631;1;0;0;0;;1
5821;2;OCE87193151;Téterchen;908624,2478254;908624;2478254;57667;1;0;0;0;;1
5828;2;OCE87193656;gare de Wittring;951186.28,2461614.11;951186.28;2461614.11;57748;1;0;0;0;;1
5833;2;OCE87193649;gare de Zetting;950548.88,2464068.56;950548.88;2464068.56;57760;1;0;0;0;;1
5835;2;OCE87117457;Autreville;859665,2393051;859665;2393051;88020;1;0;0;0;;1
5840;2;OCE87524850;Bresse-Claudel (la);0,0;0;0;88075;1;0;0;0;;1
5847;2;OCE87144584;Bussang;937610,2330128;937610;2330128;88081;1;0;0;0;;1
5852;2;OCE87144196;gare de Corcieux-Vanémont;937456.12,2365229.57;937456.12;2365229.57;88115;1;0;0;0;;1
5854;2;OCE87405779;Cornimont (Hôp. Rural);935502,2339892;935502;2339892;88116;1;0;0;0;;1
5859;2;OCE87405951;Darnieulles (Stat. Sce);899178,2362969;899178;2362969;88126;1;0;0;0;;1
5866;2;OCE87144006;gare de Epinal;905199,2361187;905199;2361187;88160;1;0;0;0;;1
5871;2;OCE87146308;Frémifontaine;923237,2373121;923237;2373121;88184;1;0;0;0;;1
5874;2;OCE87144220;gare de Hymont-Mattaincourt;882339,2370354;882339;2370354;88246;1;0;0;0;;1
5879;2;OCE87144048;gare de Lépanges;922360,2361508;922360;2361508;88266;1;0;0;0;;1
5886;2;OCE87405977;Mattaincourt De Gaulle;0,0;0;0;88292;1;0;0;0;;1
5891;2;OCE87405746;Neufchâteau (Hôpital);0,0;0;0;88321;1;0;0;0;;1
5898;2;OCE87405662;Rambervillers (11 Nov);918748,2379188;918748;2379188;88367;1;0;0;0;;1
5903;2;OCE87144105;gare de Raves-Ban-de-Laveline;948871.89,2373398.04;948871.89;2373398.04;88375;1;0;0;0;;1
5905;2;OCE87405910;Remiremont (Cora);918957,2342599;918957;2342599;88383;1;0;0;0;;1
5910;2;OCE87144311;gare de Rozières-sur-Mouzon;850772.56,2352231.42;850772.56;2352231.42;88404;1;0;0;0;;1
5917;2;OCE87144014;gare de St-Dié-des-Vosges;942181.16,2374813.6;942181.16;2374813.6;88413;1;0;0;0;;1
5922;2;OCE87144683;gare de St-Michel-sur-Meurthe;937408,2379603.75;937408;2379603.75;88428;1;0;0;0;;1
5924;2;OCE87117143;St-Pierremont;913658,2390530;913658;2390530;88432;1;0;0;0;;1
5929;2;OCE87193268;Peccavillers;923031,2344034;923031;2344034;88462;1;0;0;0;;1
5936;2;OCE87144659;Zainvillers;926748,2341845;926748;2341845;88486;1;0;0;0;;1
5941;2;OCE87144121;gare de Xertigny;901100,2347046;901100;2347046;88530;1;0;0;0;;1
5948;2;OCE87213611;gare de Bischwiller;1005308,2432788;1005308;2432788;67046;1;0;0;0;;1
5953;2;OCE87006239;Buswiller;0,0;0;0;67068;1;0;0;0;;1
5955;2;OCE87214817;Val-de-Villé;974379,2376931;974379;2376931;67073;1;0;0;0;;1
5960;2;OCE87215665;gare de Diemeringen;955197,2448987;955197;2448987;67095;1;0;0;0;;1
5967;2;OCE87214239;gare de Eichhoffen;978538,2388286;978538;2388286;67120;1;0;0;0;;1
5972;2;OCE87212266;gare de Fegersheim-Lipsheim;994239,2401399;994239;2401399;67137;1;0;0;0;;1
7754;2;OCE87449058;Verdalle-Centre;585766,1834363;585766;1834363;81312;1;0;0;0;;1
7759;2;OCE87139089;Albias-Abri-Bus;528703,1899200;528703;1899200;82002;1;0;0;0;;1
7761;2;OCE87611632;Beaumont-de-Lomagne;491588,1876584;491588;1876584;82013;1;0;0;0;;1
7766;2;OCE87613356;gare de Caussade (T.-et-G.);535703,1907110;535703;1907110;82037;1;0;0;0;;1
7773;2;OCE87505909;Laguépie-Eglise;569781,1903172;569781;1903172;82088;1;0;0;0;;1
7778;2;OCE87464552;Marignac-82;486545,1871870;486545;1871870;82103;1;0;0;0;;1
7785;2;OCE87677963;Montech;509811,1884524;509811;1884524;82125;1;0;0;0;;1
7790;2;OCE87613380;Réalville;531117,1901882;531117;1901882;82149;1;0;0;0;;1
7792;2;OCE87139105;Réalville-Place;531421,1901704;531421;1901704;82149;1;0;0;0;;1
7797;2;OCE87613489;gare de Lexos;563789,1904652;563789;1904652;82187;1;0;0;0;;1
7805;2;OCE87592162;gare de Bugeat;567849,2066775;567849;2066775;19033;1;0;0;0;;1
7810;2;OCE87641241;gare de Eygurande-Merlines;609701,2071671;609701;2071671;19080;1;0;0;0;;1
7812;2;OCE87734764;Lagraulière;545297,2039397;545297;2039397;19100;1;0;0;0;;1
7817;2;OCE87594416;gare de La Rivière-de-Mansac;523567,2015932;523567;2015932;19124;1;0;0;0;;1
7824;2;OCE87450064;Meymac-Bourg;0,0;0;0;19136;1;0;0;0;;1
7829;2;OCE87592188;gare de Barsanges;575193,2062896;575193;2062896;19160;1;0;0;0;;1
7831;2;OCE87361980;Rosiers-d'Egletons;574268,2041824;574268;2041824;19176;1;0;0;0;;1
7836;2;OCE87594861;St-Pardoux-le-Vieux;595336,2067238;595336;2067238;19233;1;0;0;0;;1
7843;2;OCE87417758;Tulle-Prefecture;555430,2030116;555430;2030116;19272;1;0;0;0;;1
7848;2;OCE87594200;gare de Uzerche;540034,2049202;540034;2049202;19276;1;0;0;0;;1
7855;2;OCE87445015;Ahun;577578,2120832;577578;2120832;23001;1;0;0;0;;1
7860;2;OCE87445031;Fourneaux;584449,2113863;584449;2113863;23008;1;0;0;0;;1
7862;2;OCE87641845;Auzances;612024,2114272;612024;2114272;23013;1;0;0;0;;1
7867;2;OCE87597864;Clairavaux;586457,2086280;586457;2086280;23063;1;0;0;0;;1
7874;2;OCE87417816;Fontanieres;612658,2123277;612658;2123277;23083;1;0;0;0;;1
7879;2;OCE87597740;gare de Lavaufranche;594902,2146812;594902;2146812;23104;1;0;0;0;;1
7881;2;OCE87484089;Mars (les);610973,2108282;610973;2108282;23123;1;0;0;0;;1
7886;2;OCE87597674;gare de Montaigut (Creuse);553438,2126469;553438;2126469;23132;1;0;0;0;;1
7893;2;OCE87484097;Rougnat;612807,2117135;612807;2117135;23164;1;0;0;0;;1
7898;2;OCE87483982;Merd-la-Breuille (St);607846,2082646;607846;2082646;23221;1;0;0;0;;1
7901;2;OCE87618371;St-Vaury;0,0;0;0;23247;1;0;0;0;;1
7906;2;OCE87115139;Boisseuil la Plaine;521955,2085244;521955;2085244;87019;1;0;0;0;;1
7913;2;OCE87592121;gare de Eymoutiers-Vassiviere;553669,2082331;553669;2082331;87064;1;0;0;0;;1
7918;2;OCE87592006;gare de Limoges-Bénédictins;516941,2093446;516941;2093446;87085;1;0;0;0;;1
7925;2;OCE87592444;gare de Nantiat;508600,2112406;508600;2112406;87103;1;0;0;0;;1
7930;2;OCE87592295;gare de La Porcherie;537688,2064056;537688;2064056;87120;1;0;0;0;;1
7932;2;OCE87157966;Royeres;529638,2094650;529638;2094650;87129;1;0;0;0;;1
7937;2;OCE87344960;St-Genest-sur-Roselle;529026,2078520;529026;2078520;87144;1;0;0;0;;1
7944;2;OCE87592709;gare de St-Junien;488526,2098927;488526;2098927;87154;1;0;0;0;;1
7949;2;OCE87592055;gare de St-Priest-Taurion;527342,2098976;527342;2098976;87178;1;0;0;0;;1
7951;2;OCE87592683;gare de St-Victurnien;496996,2098260;496996;2098260;87185;1;0;0;0;;1
7956;2;OCE87592675;gare de Verneuil-sur-Vienne;504909,2093801;504909;2093801;87201;1;0;0;0;;1
7963;2;OCE87745000;gare de Bellegarde;869488,2129256;869488;2129256;1033;1;0;0;0;;1
7968;2;OCE87745737;Charix-Lalleyriat;858865,2135187;858865;2135187;1087;1;0;0;0;;1
7975;2;OCE87745349;Divonne-les-Bains;892376,2157424;892376;2157424;1143;1;0;0;0;;1
7980;2;OCE87745273;Gex Centre;886458,2154745;886458;2154745;1173;1;0;0;0;;1
7982;2;OCE87742627;Longeray;874066,2130091;874066;2130091;1209;1;0;0;0;;1
7987;2;OCE87723726;gare de Mionnay;800428,2102904;800428;2102904;1248;1;0;0;0;;1
7994;2;OCE87743435;Les Neyrolles;854452,2132057;854452;2132057;1274;1;0;0;0;;1
7999;2;OCE87743120;gare de Pont-d'Ain;831929,2121510;831929;2121510;1304;1;0;0;0;;1
63;2;OCE74001198;gare de ALINGSAS;0,0;0;0;;1;0;0;0;;1
68;2;OCE84000505;gare de Allkmaar;0,0;0;0;;1;0;0;0;;1
75;2;OCE74048017;gare de ALMHULT;0,0;0;0;;1;0;0;0;;1
1897;2;OCE55144311;gare de Mezoepeterd;0,0;0;0;;1;0;0;0;;1
1899;2;OCE83020354;gare de Mezzocorona;0,0;0;0;;1;0;0;0;;1
1904;2;OCE53403733;gare de Miercurea-Ciuc;0,0;0;0;;1;0;0;0;;1
1911;2;OCE83018200;gare de Milano-Rogor;0,0;0;0;;1;0;0;0;;1
1916;2;OCE54571695;gare de MIMON;0,0;0;0;;1;0;0;0;;1
1923;2;OCE81019331;gare de MITTERWEISSENBACH;0,0;0;0;;1;0;0;0;;1
1928;2;OCE80291518;gare de MOCHENWANGEN;0,0;0;0;;1;0;0;0;;1
1931;2;OCE81038620;gare de MOELLBRUECKE SACHSENBUR;0,0;0;0;;1;0;0;0;;1
1936;2;OCE56151704;gare de Moldava-Nad-Bodvou;0,0;0;0;;1;0;0;0;;1
1943;2;OCE71203000;gare de Monforte-L;0,0;0;0;;1;0;0;0;;1
1948;2;OCE85040709;gare de Montbovon;0,0;0;0;;1;0;0;0;;1
1950;2;OCE83015354;gare de MONTELLO GORLAGO;0,0;0;0;;1;0;0;0;;1
1955;2;OCE71541052;gare de Montilla;0,0;0;0;;1;0;0;0;;1
1962;2;OCE54351254;gare de MORAVSKY PISEK;0,0;0;0;;1;0;0;0;;1
1967;2;OCE80015800;gare de MORSUM SYLT;0,0;0;0;;1;0;0;0;;1
1969;2;OCE88212381;gare de Mortsel-Oude-God;0,0;0;0;;1;0;0;0;;1
82;2;OCE71715029;gare de Altafulla-Tamarit;0,0;0;0;;1;0;0;0;;1
89;2;OCE74048140;gare de ALVSBYN;0,0;0;0;;1;0;0;0;;1
94;2;OCE71654053;gare de Ametlla-del-Mar;0,0;0;0;;1;0;0;0;;1
101;2;OCE84000596;gare de Amsterdam-Sloterdyk;0,0;0;0;;1;0;0;0;;1
106;2;OCE80190082;gare de Andernach;0,0;0;0;;1;0;0;0;;1
108;2;OCE81017368;gare de ANDORF;0,0;0;0;;1;0;0;0;;1
113;2;OCE84000653;gare de Anna-Paulowna;0,0;0;0;;1;0;0;0;;1
120;2;OCE88210060;gare de Anvers/Antwerpen C.;746069,2693500;746069;2693500;;1;0;0;0;;1
125;2;OCE85062869;gare de Appenzell;0,0;0;0;;1;0;0;0;;1
127;2;OCE71376012;gare de Aranjuez;0,0;0;0;;1;0;0;0;;1
132;2;OCE71704031;gare de Arcos-de-Jalon;0,0;0;0;;1;0;0;0;;1
140;2;OCE71705004;gare de Ariza;0,0;0;0;;1;0;0;0;;1
145;2;OCE84000711;gare de Arnhem;0,0;0;0;;1;0;0;0;;1
147;2;OCE83042077;gare de Arquata-Scrivia;0,0;0;0;;1;0;0;0;;1
152;2;OCE83117119;gare de Ascea;0,0;0;0;;1;0;0;0;;1
159;2;OCE84840730;gare de Assen;0,0;0;0;;1;0;0;0;;1
1978;2;OCE20196105;gare de Moskva-Rijskaia;0,0;0;0;;1;0;0;0;;1
1985;2;OCE88857040;gare de Mouscron/Moeskroen;713777,2706557;713777;2706557;;1;0;0;0;;1
1990;2;OCE80202838;gare de MUENCHEN HARRAS;0,0;0;0;;1;0;0;0;;1
1992;2;OCE80206581;gare de Muenchen-Aeroport-J-Str;0,0;0;0;;1;0;0;0;;1
1997;2;OCE80102178;gare de Mulheim-Stt;0,0;0;0;;1;0;0;0;;1
2004;2;OCE80136432;gare de Munster-Oertze;0,0;0;0;;1;0;0;0;;1
2009;2;OCE80203018;gare de Murnau;0,0;0;0;;1;0;0;0;;1
2011;2;OCE79437046;gare de MURSKA SOBOTA;0,0;0;0;;1;0;0;0;;1
2016;2;OCE84004523;gare de NAARDEN BUSSUM;0,0;0;0;;1;0;0;0;;1
2023;2;OCE76013417;gare de NAMSSKOGAN;0,0;0;0;;1;0;0;0;;1
2028;2;OCE76024026;gare de Narvik;0,0;0;0;;1;0;0;0;;1
2035;2;OCE80141267;gare de Neckarelz;0,0;0;0;;1;0;0;0;;1
2040;2;OCE94466722;gare de Nelas;0,0;0;0;;1;0;0;0;;1
2042;2;OCE81012427;gare de Nendeln;0,0;0;0;;1;0;0;0;;1
2047;2;OCE76021055;gare de NESLANDSVATN;0,0;0;0;;1;0;0;0;;1
1707;2;OCE54340729;gare de LIPOVA LAZNE ZASTAVKA;0,0;0;0;;1;0;0;0;;1
1712;2;OCE79422071;gare de Litija;0,0;0;0;;1;0;0;0;;1
1719;2;OCE79437004;gare de Ljutomer;0,0;0;0;;1;0;0;0;;1
1724;2;OCE85054007;gare de Locarno;0,0;0;0;;1;0;0;0;;1
1726;2;OCE54768549;gare de LOCHOVICE;0,0;0;0;;1;0;0;0;;1
1731;2;OCE79440065;gare de Logatec;0,0;0;0;;1;0;0;0;;1
1738;2;OCE55180695;gare de Lokoshaza;0,0;0;0;;1;0;0;0;;1
1744;2;OCE70182907;gare de LONG EATON;0,0;0;0;;1;0;0;0;;1
1746;2;OCE76013763;gare de LONSDAL;0,0;0;0;;1;0;0;0;;1
1751;2;OCE83075036;gare de Loreto;0,0;0;0;;1;0;0;0;;1
1758;2;OCE56136135;gare de Lucenec;0,0;0;0;;1;0;0;0;;1
1763;2;OCE80273276;gare de Ludwigslust.;0,0;0;0;;1;0;0;0;;1
1770;2;OCE54347559;gare de LUHACOVICE;0,0;0;0;;1;0;0;0;;1
1775;2;OCE80015495;gare de LUNDEN;0,0;0;0;;1;0;0;0;;1
1777;2;OCE80011734;gare de Luneburg;0,0;0;0;;1;0;0;0;;1
1782;2;OCE80231415;gare de Lutterstadt-Wittenberg;0,0;0;0;;1;0;0;0;;1
1789;2;OCE76014043;gare de Lysaker;0,0;0;0;;1;0;0;0;;1
1794;2;OCE71600000;gare de Madrid-Atocha;0,0;0;0;;1;0;0;0;;1
1796;2;OCE71170000;gare de Madrid-Chamartin;87124,1515257;87124;1515257;;1;0;0;0;;1
1801;2;OCE83010405;gare de MAGENTA;1111278,2073265;1111278;2073265;;1;0;0;0;;1
1809;2;OCE76013441;gare de MAJAVATN;0,0;0;0;;1;0;0;0;;1
1814;2;OCE74026864;gare de Malmo-Syd-Svagertorp;0,0;0;0;;1;0;0;0;;1
1816;2;OCE70488403;gare de MALVERN LINK;0,0;0;0;;1;0;0;0;;1
1822;2;OCE80140087;gare de Mannheim-Hbf;0,0;0;0;;1;0;0;0;;1
1829;2;OCE88661751;gare de Marbehan;0,0;0;0;;1;0;0;0;;1
1834;2;OCE81010793;gare de MARCHTRENK;0,0;0;0;;1;0;0;0;;1
1841;2;OCE80211052;gare de MARIENHAFE;0,0;0;0;;1;0;0;0;;1
1846;2;OCE80260711;gare de Marktredwitz;0,0;0;0;;1;0;0;0;;1
1848;2;OCE76021782;gare de MARNARDAL;0,0;0;0;;1;0;0;0;;1
1853;2;OCE83060095;gare de Massa Centro;0,0;0;0;;1;0;0;0;;1
1860;2;OCE80291567;gare de MECKENBEUREN;0,0;0;0;;1;0;0;0;;1
1865;2;OCE79423046;gare de Medvode;0,0;0;0;;1;0;0;0;;1
1867;2;OCE85031047;gare de Meilen;0,0;0;0;;1;0;0;0;;1
1872;2;OCE81010413;gare de Melk;0,0;0;0;;1;0;0;0;;1
1879;2;OCE88963050;gare de Menen;0,0;0;0;;1;0;0;0;;1
1884;2;OCE71375000;gare de Merida;0,0;0;0;;1;0;0;0;;1
1891;2;OCE83025809;gare de MESTRINO;0,0;0;0;;1;0;0;0;;1
1;2;OCE87402826;Bienville;799915,2401551;799915;2401551;;1;0;0;0;;1
3;2;OCE87450767;Cayzac;626293,1874774;626293;1874774;;1;0;0;0;;1
8;2;OCE86000208;gare de Aalborg;0,0;0;0;;1;0;0;0;;1
16;2;OCE84000471;gare de Abcoude;0,0;0;0;;1;0;0;0;;1
21;2;OCE94520015;gare de ABRANTES;0,0;0;0;;1;0;0;0;;1
23;2;OCE80137463;gare de ACHIM;0,0;0;0;;1;0;0;0;;1
28;2;OCE85022244;gare de Affoltern-Am-Albis;0,0;0;0;;1;0;0;0;;1
35;2;OCE80136168;gare de Ahlen-Westf;0,0;0;0;;1;0;0;0;;1
40;2;OCE76023176;gare de Al;0,0;0;0;;1;0;0;0;;1
42;2;OCE10002840;gare de Alavus;0,0;0;0;;1;0;0;0;;1
47;2;OCE83080036;gare de ALBINIA;0,0;0;0;;1;0;0;0;;1
54;2;OCE71112102;gare de Alegria-de-alava;0,0;0;0;;1;0;0;0;;1
59;2;OCE70180505;gare de ALFRETON MANSFIELD PARK;0,0;0;0;;1;0;0;0;;1
2200;2;OCE54355552;gare de OSTROZSKA NOVA VES;0,0;0;0;;1;0;0;0;;1
2206;2;OCE85021055;gare de OTHMARSINGEN;0,0;0;0;;1;0;0;0;;1
2213;2;OCE84004986;gare de Oudenbosch;0,0;0;0;;1;0;0;0;;1
2218;2;OCE71152116;gare de Oviedo;0,0;0;0;;1;0;0;0;;1
2225;2;OCE71103002;gare de Palazuelo;0,0;0;0;;1;0;0;0;;1
2230;2;OCE71505065;gare de Palma-del-Rio;0,0;0;0;;1;0;0;0;;1
2232;2;OCE10003798;gare de Paltamo;0,0;0;0;;1;0;0;0;;1
2237;2;OCE83117390;gare de Paola;0,0;0;0;;1;0;0;0;;1
2244;2;OCE80263046;gare de Parsberg;0,0;0;0;;1;0;0;0;;1
2249;2;OCE10000109;gare de Pasila;0,0;0;0;;1;0;0;0;;1
2251;2;OCE81021337;gare de PATERNION FEISTRITZ;0,0;0;0;;1;0;0;0;;1
2256;2;OCE71010090;gare de PEDRERA APT;0,0;0;0;;1;0;0;0;;1
2263;2;OCE20761106;gare de Perm-2;0,0;0;0;;1;0;0;0;;1
2268;2;OCE88848550;gare de Peruwelz;0,0;0;0;;1;0;0;0;;1
2275;2;OCE80295006;gare de Pforzheim-Hbf;0,0;0;0;;1;0;0;0;;1
2280;2;OCE56137463;gare de Piestany;0,0;0;0;;1;0;0;0;;1
2282;2;OCE83060129;gare de Pietrasanta;0,0;0;0;;1;0;0;0;;1
2288;2;OCE83065011;gare de PISA S ROSSORE;0,0;0;0;;1;0;0;0;;1
2295;2;OCE83064147;gare de Pistoia;0,0;0;0;;1;0;0;0;;1
2300;2;OCE54751156;gare de PLASY;0,0;0;0;;1;0;0;0;;1
2303;2;OCE80224022;gare de PLEINFELD;0,0;0;0;;1;0;0;0;;1
2308;2;OCE54732750;gare de Plzen-GN;0,0;0;0;;1;0;0;0;;1
2315;2;OCE83068056;gare de Poggibonsi-S. Gimignano;0,0;0;0;;1;0;0;0;;1
2320;2;OCE94346452;gare de Pombal;0,0;0;0;;1;0;0;0;;1
2322;2;OCE71202002;gare de Ponferrada;0,0;0;0;;1;0;0;0;;1
2327;2;OCE71230045;gare de Pontevedra;0,0;0;0;;1;0;0;0;;1
2334;2;OCE10335018;gare de PORI;0,0;0;0;;1;0;0;0;;1
2339;2;OCE71793150;gare de Port-Bou;727235,1781467;727235;1781467;;1;0;0;0;;1
2346;2;OCE81036483;gare de Portschach-W;0,0;0;0;;1;0;0;0;;1
2351;2;OCE83114207;gare de Potenza Inferiore;0,0;0;0;;1;0;0;0;;1
2353;2;OCE54532804;gare de POTSTEJN;0,0;0;0;;1;0;0;0;;1
