;;;;;;;87722702;789304;2084502;;0;0
722 710;26/02/2013;CPT;Chaponost - VIDES;OUI;Vides;FRCRR;87722710;;;;789052;2080458
;;;;;;;87722710;789052;2080458;;0;0
722 728;26/02/2013;BGN;Brignais - Pas d'Arrivées;OUI;;FRHEP;87722728;;;;789103;2077748
;;;;;;;87722728;789103;2077748;;0;0
722 744;26/02/2013;ALA;Alaï;OUI;;FRCBY;87722744;;;;789460;2086449
;;;;;;;87722744;789460;2086449;;0;0
723 197;Avant Avril 2011;LYD;Lyon Part Dieu;OUI;OUI;FRLPD;87723197;;;;796248;2087623
;;;;;;;87723197;796248;2087623;;0;0
723 320;05/02/2013;VSX;Vénissieux;OUI;;FRHER;87723320;;;;798664;2081587
;;;;;;;87723320;798664;2081587;;0;0
723 353;03/04/2013;SPR;Saint-Priest;OUI;;FRHET;87723353;;;;802342;2079599
;;;;;;;87723353;802342;2079599;;808524;2075467
;;;;;;;87723361;808524;2075467;;0;0
723 387;05/02/2013;SQF;Saint-Quentin Fallavier;OUI;;FRHEW;87723387;;;;815428;2074648
;;;;;;;87723387;815428;2074648;;0;0
723 395;29/01/2013;VEI;La Verpillière;OUI;;FRHEX;87723395;;;;819428;2073620
;;;;;;;87723395;819428;2073620;;0;0
723 429;29/01/2013;BRG;Bourgoin-Jallieu;OUI;;FRHEY;87723429;;;;829164;2069123
;;;;;;;87723429;829164;2069123;;0;0
723 452;26/02/2013;CIU;Cessieu;OUI;;FRHFA;87723452;;;;837240;2066902
;;;;;;;87723452;837240;2066902;;0;0
723 478;29/01/2013;LTP;La Tour du Pin;OUI;;FRHFB;87723478;;;;843011;2067015
;;;;;;;87723478;843011;2067015;;0;0
723 494;02/09/2011;SAG;Saint-André le Gaz;OUI;NON;FRSAG;87723494;;;;848913;2065503
;;;;;;;87723494;848913;2065503;;0;0
723 502;05/03/2013;CLP;Crépieux la Pape;OUI;;FRHFC;87723502;;;;798681;2092521
;;;;;;;87723502;798681;2092521;;0;0
723 528;05/02/2013;MIB;Miribel;OUI;;FRHFE;87723528;;;;803367;2094693
;;;;;;;87723528;803367;2094693;;0;0
723 536;26/02/2013;SMY;St Maurice-de-Beynost;OUI;;FRHFF;87723536;;;;805189;2095351
;;;;;;;87723536;805189;2095351;;0;0
723 544;26/02/2013;BNO;Beynost;OUI;;FRHFG;87723544;;;;807441;2096146
;;;;;;;87723544;807441;2096146;;0;0
723 569;29/01/2013;MLU;Montluel;OUI;;FRHFI;87723569;;;;811317;2097821
;;;;;;;87723569;811317;2097821;;0;0
723 577;05/02/2013;VAO;La Valbonne;OUI;;FRQVI;87723577;;;;816547;2098171
;;;;;;;87723577;816547;2098171;;0;0
723 585;29/01/2013;MEX;Meximieux - Pérouges;OUI;;FRHFJ;87723585;;;;821640;2104196
;;;;;;;87723585;821640;2104196;;0;0
723 700;05/02/2013;SYR;Sathonay - Rillieux;OUI;;FRHFL;87723700;;;;797265;2094291
;;;;;;;87723700;797265;2094291;;0;0
723 718;05/03/2013;ECH;Les Échets;OUI;;FRHFM;87723718;;;;799828;2100421
;;;;;;;87723718;799828;2100421;;0;0
723 726;03/04/2013;MIO;Mionnay;OUI;;FRHFN;87723726;;;;800428;2102904
;;;;;;;87723726;800428;2102904;;0;0
723 734;05/02/2013;SAY;Saint-André de Corcy;OUI;;FRHFO;87723734;;;;802585;2106218
;;;;;;;87723734;802585;2106218;;0;0
723 742;03/04/2013;STM;Saint-Marcel en Dombes;OUI;;FRHFP;87723742;;;;804721;2109007
;;;;;;;87723742;804721;2109007;;0;0
723 759;29/01/2013;VLD;Villars-les-Dombes;OUI;;FRHFQ;87723759;;;;808460;2115127
;;;;;;;87723759;808460;2115127;;0;0
723 767;05/03/2013;MXC;Marlieux - Chatillon;OUI;;FRHFR;87723767;;;;811696;2121890
;;;;;;;87723767;811696;2121890;;0;0
723 783;03/04/2013;SVX;Saint-Paul-de-Varax;OUI;;FRHFS;87723783;;;;815805;2126038
;;;;;;;87723783;815805;2126038;;0;0
723 791;03/04/2013;SVN;Servas - Lent;OUI;;FRHFT;87723791;;;;818769;2129548
;;;;;;;87723791;818769;2129548;;0;0
725 002;Avant Avril 2011;CSS;Chalon sur Saône;OUI;NON;FRXCD;87725002;;;;791390;2201008
;;;;;;;87725002;791390;2201008;;784192;2200762
;;;;;;;87725200;784192;2200762;;782033;2197762
;;;;;;;87725218;782033;2197762;;780751;2193089
;;;;;;;87725226;780751;2193089;;0;0
;;;;;;;87725234;0;0;;780801;2187901
;;;;;;;87725242;780801;2187901;;779675;2186447
;;;;;;;87725259;779675;2186447;;0;0
;;;;;;;87725267;0;0;;778659;2181258
;;;;;;;87725275;778659;2181258;;779796;2175979
;;;;;;;87725283;779796;2175979;;780211;2174200
;;;;;;;87725317;780211;2174200;;779851;2170544
;;;;;;;87725325;779851;2170544;;779430;2168215
;;;;;;;87725333;779430;2168215;;778964;2160911
;;;;;;;87725341;778964;2160911;;787933;2147222
;;;;;;;87725390;787933;2147222;;794244;2185424
;;;;;;;87725614;794244;2185424;;0;0
725 622;19/04/2012;TOS;Tournus;26/04/2012;NON;FRHGQ;87725622;;;;796981;2177295
;;;;;;;87725622;796981;2177295;;795691;2164366
;;;;;;;87725663;795691;2164366;;794850;2157738
;;;;;;;87725671;794850;2157738;;0;0
725 689;Avant Avril 2011;MAC;Mâcon;OUI;OUI;FRHGU;87725689;;;;791675;2147759
;;;;;;;87725689;791675;2147759;;0;0
725 705;Avant Avril 2011;MLH;Mâcon Loché TGV;OUI;OUI;FRMLT;87725705;;;;788186;2145452
;;;;;;;87725705;788186;2145452;;0;0
725 713;09/04/2013;KSA;Crêches-sur-Saône;OUI;;FRHGV;87725713;;;;788693;2141433
;;;;;;;87725713;788693;2141433;;0;0
725 721;09/04/2013;PNX;Pontanevaux;OUI;;FRHGW;87725721;;;;787959;2137675
;;;;;;;87725721;787959;2137675;;0;0
725 739;09/04/2013;RHR;Romanèche-Thorins;OUI;;FRHGX;87725739;;;;785710;2133531
;;;;;;;87725739;785710;2133531;;797021;2144057
;;;;;;;87725804;797021;2144057;;798796;2143310
;;;;;;;87725812;798796;2143310;;804785;2139796
;;;;;;;87725820;804785;2139796;;808982;2140799
;;;;;;;87725838;808982;2140799;;814899;2142097
;;;;;;;87725846;814899;2142097;;0;0
725 895;Avant Avril 2011;EHR;Echirolles;17/02/2012;NON;FRECE;87725895;;;;866053;2022630
;;;;;;;87725895;866053;2022630;;0;0
726 000;Avant Avril 2011;SEN;Saint-Etienne Châteaucreux;OUI;OUI;FRHHD;87726000;;;;761444;2051334
;;;;;;;87726000;761444;2051334;;736884;2128558
;;;;;;;87726042;736884;2128558;;0;0
726 158;05/02/2013;SET;Saint-Étienne La Terrasse;OUI;;FRHHG;87726158;;;;759781;2053678
;;;;;;;87726158;759781;2053678;;0;0
726 174;09/04/2013;SEC;Saint-Étienne Le Clapier;OUI;;FRHHH;87726174;;;;759773;2050592
;;;;;;;87726174;759773;2050592;;0;0
726 190;05/02/2013;SEB;Saint-Étienne Bellevue;OUI;;FRHHI;87726190;;;;760946;2048410
;;;;;;;87726190;760946;2048410;;0;0
726 208;26/02/2013;SGL;Veauche - Saint-Galmier;OUI;;FRHHJ;87726208;;;;752751;2064738
;;;;;;;87726208;752751;2064738;;0;0
726 216;26/02/2013;BOH;Bouthéon;OUI;;FRHHK;87726216;;;;751648;2060127
;;;;;;;87726216;751648;2060127;;0;0
726 232;05/03/2013;LFI;La Fouillouse;OUI;;FRHHL;87726232;;;;754792;2057228
;;;;;;;87726232;754792;2057228;;0;0
726 307;29/01/2013;SCM;Saint-Chamond;OUI;;FRHHO;87726307;;;;770505;2054819
;;;;;;;87726307;770505;2054819;;0;0
726 331;29/01/2013;RGR;Rive-de-gier;OUI;;FRHHQ;87726331;;;;777326;2060774
;;;;;;;87726331;777326;2060774;;0;0
726 406;26/02/2013;ANZ;Andrézieux;OUI;;FRHHS;87726406;;;;749903;2059757
;;;;;;;87726406;749903;2059757;;0;0
726 414;26/02/2013;BSN;Bonson - Pas d'Arrivées;OUI;;FRHHT;87726414;;;;746859;2059729
;;;;;;;87726414;746859;2059729;;744201;2060434
;;;;;;;87726422;744201;2060434;;0;0
726 430;03/04/2013;SRP;Saint-Romain-le-Puy;OUI;;FRHHV;87726430;;;;739321;2063153
;;;;;;;87726430;739321;2063153;;0;0
726 448;05/02/2013;MOB;Montbrison;OUI;;FRHHW;87726448;;;;735876;2068626
;;;;;;;87726448;735876;2068626;;729843;2083716
;;;;;;;87726471;729843;2083716;;750822;2034764
;;;;;;;87726661;750822;2034764;;758169;2025439
;;;;;;;87726687;758169;2025439;;0;0
726 703;05/03/2013;LRM;La Ricamarie;OUI;;FRHIL;87726703;;;;758289;2046800
;;;;;;;87726703;758289;2046800;;0;0
726 711;05/03/2013;LCF;Le Chambon-Feugerolles;OUI;;FRHIM;87726711;;;;755508;2045776
;;;;;;;87726711;755508;2045776;;0;0
726 729;05/02/2013;FNY;Firminy (TER SEN);OUI;;FRFNY;87726729;;;;752703;2045358
;;;;;;;87726729;752703;2045358;;750696;2045704
;;;;;;;87726737;750696;2045704;;0;0
726 760;02/09/2011;AEC;Aurec;OUI;NON;FRHIQ;87726760;;;;745867;2042911
;;;;;;;87726760;745867;2042911;;0;0
726 778;02/09/2011;BMO;Bas Monistrol;OUI;NON;FRHIT;87726778;;;;741455;2034640
;;;;;;;87726778;741455;2034640;;741412;2030482
;;;;;;;87726786;741412;2030482;;0;0
726 802;02/09/2011;ROA;Roanne;OUI;NON;FRRNE;87726802;;;;733636;2117022
;;;;;;;87726802;733636;2117022;;0;0
726 828;26/02/2013;LCU;Le Coteau;OUI;;FRLCU;87726828;;;;735469;2115253
;;;;;;;87726828;735469;2115253;;0;0
726 851;03/04/2013;SNJ;Saint-Jodard;OUI;;FRHIZ;87726851;;;;738836;2099954
;;;;;;;87726851;738836;2099954;;0;0
726 869;26/02/2013;BBY;Balbigny;OUI;;FRHJA;87726869;;;;743833;2092525
;;;;;;;87726869;743833;2092525;;0;0
726 877;05/02/2013;FEU;Feurs;OUI;;FRHJB;87726877;;;;747376;2084415
;;;;;;;87726877;747376;2084415;;0;0
726 885;26/02/2013;MRB;Montrond-les-Bains;OUI;;FRHJC;87726885;;;;749076;2073373
;;;;;;;87726885;749076;2073373;;0;0
726 901;05/02/2013;SEO;Saint-Étienne Carnot;OUI;;FRHJD;87726901;;;;760291;2051686
;;;;;;;87726901;760291;2051686;;735595;2120000
;;;;;;;87726919;735595;2120000;;0;0
728 501;03/04/2013;SFS;Saint-Fons;OUI;;FRHJE;87728501;;;;795908;2081515
;;;;;;;87728501;795908;2081515;;632200;2428726
;;;;;;;87730069;632200;2428726;;701488;2097125
;;;;;;;87731604;701488;2097125;;692055;2089405
;;;;;;;87731653;692055;2089405;;709905;2069379
;;;;;;;87731695;709905;2069379;;711243;2066578
;;;;;;;87731703;711243;2066578;;708226;2025300
;;;;;;;87731778;708226;2025300;;710923;2021025
;;;;;;;87731786;710923;2021025;;694714;2018019
;;;;;;;87731802;694714;2018019;;700250;2014399
;;;;;;;87731828;700250;2014399;;705605;1991814
;;;;;;;87731885;705605;1991814;;0;0
732 008;Avant Avril 2011;VHY;Vichy;OUI;OUI;FRVHY;87732008;;;;684540;2125786
;;;;;;;87732008;684540;2125786;;0;0
732 206;02/09/2011;SGF;Saint-Germain des Fossés;OUI;OUI;FRSGF;87732206;;;;684413;2134914
;;;;;;;87732206;684413;2134914;;689026;2112157
;;;;;;;87732313;689026;2112157;;688192;2107315
;;;;;;;87732321;688192;2107315;;0;0
732 404;02/09/2011;GAN;Gannat;OUI;NON;FRGAN;87732404;;;;667142;2122286
;;;;;;;87732404;667142;2122286;;699587;2139579
;;;;;;;87732610;699587;2139579;;0;0
734 004;Avant Avril 2011;CLF;Clermont Ferrand;OUI;OUI;FRCFE;87734004;;;;659417;2086762
;;;;;;;87734004;659417;2086762;;0;0
734 038;02/09/2011;RYA;Royat - Chamallières;OUI;NON;FRHKO;87734038;;;;656394;2085511
;;;;;;;87734038;656394;2085511;;662666;2092880
;;;;;;;87734046;662666;2092880;;0;0
734 053;11/12/2011;RIO;Riom - Châtel Guyon;OUI;OUI;FRRIO;87734053;;;;660872;2099145
;;;;;;;87734053;660872;2099145;;670129;2087983
;;;;;;;87734087;670129;2087983;;663879;2104694
;;;;;;;87734103;663879;2104694;;663844;2109620
;;;;;;;87734111;663844;2109620;;666701;2113101
;;;;;;;87734129;666701;2113101;;664716;2082384
;;;;;;;87734152;664716;2082384;;0;0
734 160;05/02/2013;CZJ;Le Cendre Orcet;OUI;;FRHKX;87734160;;;;666340;2080747
;;;;;;;87734160;666340;2080747;;666742;2076789
;;;;;;;87734178;666742;2076789;;667840;2074214
;;;;;;;87734186;667840;2074214;;668665;2068612
;;;;;;;87734194;668665;2068612;;0;0
734 202;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;ISS;Issoire;01/01/2013;;FRHLB;87734202;;;;671663;2060813
;;;;;;;87734202;671663;2060813;;672394;2052277
;;;;;;;87734228;672394;2052277;;675547;2050721
;;;;;;;87734236;675547;2050721;;0;0
734 244;17/01/2012;BLM;Brassac les Mines - Sainte-Florine;OUI;NON;FRHLE;87734244;;;;677770;2046452
;;;;;;;87734244;677770;2046452;;0;0
734 251;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;ARV;Arvant;01/01/2013;;FRARV;87734251;;;;676315;2041018
;;;;;;;87734251;676315;2041018;;0;0
734 269;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;BRD;Brioude;01/01/2013;;FRHLF;87734269;;;;681753;2033892
;;;;;;;87734269;681753;2033892;;691450;2023966
;;;;;;;87734293;691450;2023966;;0;0
734 301;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;SGA;Saint-Georges d'Aurac;01/01/2013;;FRSGA;87734301;;;;691084;2018451
;;;;;;;87734301;691084;2018451;;0;0
734 319;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;LNG;Langeac;01/01/2013;;FRHLI;87734319;;;;690856;2011847
;;;;;;;87734319;690856;2011847;;703634;1997416
;;;;;;;87734335;703634;1997416;;711158;1982918
;;;;;;;87734343;711158;1982918;;0;0
734 350;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;LGG;Langogne;01/01/2013;;FRHLM;87734350;;;;720516;1971364
;;;;;;;87734350;720516;1971364;;723369;1962688
;;;;;;;87734368;723369;1962688;;0;0
734 426;26/02/2013;VTZ;Vertaizon;OUI;;FRHLQ;87734426;;;;674007;2087588
;;;;;;;87734426;674007;2087588;;0;0
734 442;02/09/2011;LEZ;Lezoux;OUI;NON;FRHLS;87734442;;;;681538;2091749
;;;;;;;87734442;681538;2091749;;0;0
734 459;02/09/2011;PDO;Pont de Dore;OUI;NON;FRPDO;87734459;;;;689635;2094272
;;;;;;;87734459;689635;2094272;;693692;2096364
;;;;;;;87734475;693692;2096364;;705577;2098282
;;;;;;;87734491;705577;2098282;;710708;2091626
;;;;;;;87734509;710708;2091626;;693946;2084870
;;;;;;;87734525;693946;2084870;;697649;2078004
;;;;;;;87734533;697649;2078004;;701331;2075885
;;;;;;;87734541;701331;2075885;;703806;2072511
;;;;;;;87734558;703806;2072511;;706767;2072326
;;;;;;;87734566;706767;2072326;;709217;2061999
;;;;;;;87734574;709217;2061999;;708685;2054416
;;;;;;;87734582;708685;2054416;;708671;2046824
;;;;;;;87734590;708671;2046824;;706689;2036028
;;;;;;;87734632;706689;2036028;;708583;2031783
;;;;;;;87734640;708583;2031783;;708193;2023478
;;;;;;;87734665;708193;2023478;;710148;2016715
;;;;;;;87734673;710148;2016715;;715102;2012136
;;;;;;;87734681;715102;2012136;;0;0
734 699;02/09/2011;LPU;Le Puy en Velay;OUI;NON;FRLPY;87734699;;;;722627;2005890
;;;;;;;87734699;722627;2005890;;723461;2014643
;;;;;;;87734707;723461;2014643;;724437;2017700
;;;;;;;87734715;724437;2017700;;723799;2021497
;;;;;;;87734723;723799;2021497;;730081;2024188
;;;;;;;87734731;730081;2024188;;0;0
734 749;02/09/2011;RET;Retournac;OUI;NON;FRHMS;87734749;;;;733554;2023750
;;;;;;;87734749;733554;2023750;;545297;2039397
;;;;;;;87734764;545297;2039397;;0;0
734 871;11/12/2012;MIA;Massiac-Blesle;20/12/2012;;FRHMY;87734871;;;;667526;2028500
;;;;;;;87734871;667526;2028500;;693790;2264972
;;;;;;;87734905;693790;2264972;;700193;2259734
;;;;;;;87734970;700193;2259734;;780699;2177829
;;;;;;;87739862;780699;2177829;;781527;2196233
;;;;;;;87739870;781527;2196233;;779101;2164931
;;;;;;;87739904;779101;2164931;;781833;2214838
;;;;;;;87739912;781833;2214838;;749716;2149938
;;;;;;;87739961;749716;2149938;;0;0
741 009;Avant Avril 2011;CRL;Chambéry Challes les Eaux;OUI;OUI;FRCMF;87741009;;;;879642;2069779
;;;;;;;87741009;879642;2069779;;0;0
741 074;Avant Avril 2011;CUZ;Culoz;17/02/2012;NON;FRCUZ;87741074;;;;867313;2099516
;;;;;;;87741074;867313;2099516;;0;0
741 108;29/10/2013;VOZ;Vions - Chanaz;NON;NON;FRHNW;87741108;;;;869625;2097518
;;;;;;;87741108;869625;2097518;;0;0
741 116;29/10/2013;CWX;Chindrieux;NON;NON;FRHNX;87741116;;;;872805;2095331
;;;;;;;87741116;872805;2095331;;0;0
741 132;Avant Avril 2011;AIX;Aix les Bains le Revard;OUI;OUI;FRXAI;87741132;;;;878237;2082714
;;;;;;;87741132;878237;2082714;;0;0
741 140;Avant Avril 2011;VDX;Viviers du Lac;17/02/2012;NON;FRHNZ;87741140;;;;877966;2078325
;;;;;;;87741140;877966;2078325;;0;0
741 181;02/09/2011;MML;Montmélian;OUI;NON;FRMML;87741181;;;;889615;2062678
;;;;;;;87741181;889615;2062678;;0;0
741 223;23/04/2013;SPA;Saint-Pierre-d'Albigny;OUI;;FRSPA;87741223;;;;898163;2069131
;;;;;;;87741223;898163;2069131;;0;0
741 231;21/05/2013;CSK;Chamousset;OUI;;FRHOF;87741231;;;;902068;2069338
;;;;;;;87741231;902068;2069338;;906185;2069760
;;;;;;;87741249;906185;2069760;;0;0
741 256;21/05/2013;AEB;Aiguebelle;OUI;;FRAGB;87741256;;;;909969;2068191
;;;;;;;87741256;909969;2068191;;910805;2062623
;;;;;;;87741272;910805;2062623;;0;0
741 280;21/05/2013;MEE;Épierre - Saint-Léger;OUI;;FRHOH;87741280;;;;909340;2058510
;;;;;;;87741280;909340;2058510;;908443;2050747
;;;;;;;87741298;908443;2050747;;0;0
741 306;04/04/2013;SVB;Saint-Avre - La Chambre;10/05/2012;;FRHOJ;87741306;;;;910736;2047020
;;;;;;;87741306;910736;2047020;;0;0
741 421;21/05/2013;AGQ;Aiguebelette-le-Lac;OUI;;FRHOL;87741421;;;;871492;2065548
;;;;;;;87741421;871492;2065548;;0;0
741 439;21/05/2013;LPL;Lépin-le-Lac - La Bauche;OUI;;FRHOM;87741439;;;;867709;2065965
;;;;;;;87741439;867709;2065965;;866041;2064724
;;;;;;;87741447;866041;2064724;;0;0
741 454;21/05/2013;SBR;Saint-Béron - La Bridoire;OUI;;FRHOO;87741454;;;;865309;2061676
;;;;;;;87741454;865309;2061676;;862346;2063886
;;;;;;;87741462;862346;2063886;;0;0
741 470;21/05/2013;POB;Pont-de-Beauvoisin;OUI;;FRHOQ;87741470;;;;861211;2063793
;;;;;;;87741470;861211;2063793;;0;0
741 496;21/05/2013;FII;Les Abrets - Fitilieu;OUI;;FRHOS;87741496;;;;852918;2065402
;;;;;;;87741496;852918;2065402;;0;0
741 504;29/10/2013;VRU;Virieu-le-Grand - Belley;NON;NON;FRHOT;87741504;;;;857583;2099660
;;;;;;;87741504;857583;2099660;;0;0
741 611;21/05/2013;TGG;Grésy-sur-Isère;OUI;;FRHOV;87741611;;;;905952;2073640
;;;;;;;87741611;905952;2073640;;0;0
741 629;21/05/2013;TFF;Frontenex;OUI;;FRHOW;87741629;;;;910049;2077865
;;;;;;;87741629;910049;2077865;;0;0
741 645;Avant Avril 2011;ALV;Albertville;OUI;NON;FRXAV;87741645;;;;915195;2082873
;;;;;;;87741645;915195;2082873;;920343;2078283
;;;;;;;87741678;920343;2078283;;920604;2074455
;;;;;;;87741686;920604;2074455;;0;0
741 694;09/04/2013;NAB;Notre-Dame de Briançon;OUI;;FRHPB;87741694;;;;922631;2068359
;;;;;;;87741694;922631;2068359;;923938;2066333
;;;;;;;87741702;923938;2066333;;926162;2064193
;;;;;;;87741710;926162;2064193;;0;0
741 728;Avant Avril 2011;MOS;Moutiers - Salins - Brides les Bains;OUI;NON;FRQMU;87741728;;;;927830;2062754
;;;;;;;87741728;927830;2062754;;0;0
741 769;04/04/2013;ANJ;Aime - La Plagne;02/09/2011;;FRQAI;87741769;;;;936590;2070786
;;;;;;;87741769;936590;2070786;;0;0
741 777;04/04/2013;LAY;Landry;02/09/2011;NON;FRHPG;87741777;;;;943093;2073355
;;;;;;;87741777;943093;2073355;;0;0
741 793;Avant Avril 2011;BSM;Bourg Saint-Maurice;OUI;OUI;FRQBM;87741793;;;;945747;2078438
;;;;;;;87741793;945747;2078438;;0;0
742 007;Avant Avril 2011;MOD;Modane;OUI;OUI;FRAGR;87742007;;;;939597;2030783
;;;;;;;87742007;939597;2030783;;0;0
742 320;02/09/2011;SJM;Saint-Jean de Maurienne Arvan;OUI;NON;FRHPN;87742320;;;;915180;2038869
;;;;;;;87742320;915180;2038869;;0;0
742 361;04/04/2013;SMI;Saint-Michel - Valloire;02/09/2011;NON;FRXVR;87742361;;;;924698;2032618
;;;;;;;87742361;924698;2032618;;875493;2132542
;;;;;;;87742601;875493;2132542;;874066;2130091
;;;;;;;87742627;874066;2130091;;881920;2142885
;;;;;;;87742650;881920;2142885;;868870;2129856
;;;;;;;87742726;868870;2129856;;0;0
743 005;Avant Avril 2011;BGB;Bourg en Bresse;OUI;OUI;FRXBK;87743005;;;;822104;2137395
;;;;;;;87743005;822104;2137395;;827994;2130111
;;;;;;;87743104;827994;2130111;;829334;2126062
;;;;;;;87743112;829334;2126062;;831929;2121510
;;;;;;;87743120;831929;2121510;;832413;2116816
;;;;;;;87743146;832413;2116816;;830713;2135849
;;;;;;;87743302;830713;2135849;;836209;2137264
;;;;;;;87743328;836209;2137264;;837902;2140241
;;;;;;;87743336;837902;2140241;;840469;2139599
;;;;;;;87743344;840469;2139599;;0;0
743 351;19/04/2012;NEX;Nurieux;26/04/2012;NON;FRHQN;87743351;;;;846308;2136617
;;;;;;;87743351;846308;2136617;;852335;2133136
;;;;;;;87743419;852335;2133136;;854452;2132057
;;;;;;;87743435;854452;2132057;;850125;2136723
;;;;;;;87743500;850125;2136723;;852552;2139624
;;;;;;;87743518;852552;2139624;;853966;2142929
;;;;;;;87743526;853966;2142929;;855625;2145333
;;;;;;;87743534;855625;2145333;;863996;2156523
;;;;;;;87743591;863996;2156523;;870930;2160498
;;;;;;;87743633;870930;2160498;;0;0
743 716;02/09/2011;AMB;Ambérieu en Bugey;OUI;NON;FRAMB;87743716;;;;832971;2110427
;;;;;;;87743716;832971;2110427;;0;0
743 740;29/10/2013;SBB;Saint-Rambert-en-Bugey;NON;NON;FRHRE;87743740;;;;840459;2109978
;;;;;;;87743740;840459;2109978;;0;0
743 757;29/10/2013;TEN;Tenay - Hauteville;NON;NON;FRHRF;87743757;;;;845402;2107388
;;;;;;;87743757;845402;2107388;;0;0
745 000;Avant Avril 2011;BGD;Bellegarde;OUI;OUI;FRXBF;87745000;;;;869488;2129256
;;;;;;;87745000;869488;2129256;;875627;2136198
;;;;;;;87745141;875627;2136198;;877302;2138282
;;;;;;;87745166;877302;2138282;;879602;2140508
;;;;;;;87745174;879602;2140508;;882294;2145739
;;;;;;;87745224;882294;2145739;;885192;2149171
;;;;;;;87745240;885192;2149171;;885873;2152447
;;;;;;;87745265;885873;2152447;;886458;2154745
;;;;;;;87745273;886458;2154745;;892376;2157424
;;;;;;;87745349;892376;2157424;;879944;2133620
;;;;;;;87745380;879944;2133620;;0;0
745 414;Avant Avril 2011;VEY;Valleiry;17/02/2012;NON;FRHSB;87745414;;;;880591;2129719
;;;;;;;87745414;880591;2129719;;0;0
745 430;02/09/2011;SJG;Saint-Julien en Genevois;OUI;NON;FRHSD;87745430;;;;889540;2133780
;;;;;;;87745430;889540;2133780;;0;0
745 497;02/09/2011;ANE;Annemasse;OUI;NON;FRQNJ;87745497;;;;900867;2140693
;;;;;;;87745497;900867;2140693;;0;0
745 588;Avant Avril 2011;MCI;Machilly;17/02/2012;NON;FRHSK;87745588;;;;907649;2146825
;;;;;;;87745588;907649;2146825;;0;0
745 596;Avant Avril 2011;BAB;Bons en Chablais;17/02/2012;NON;FRHSL;87745596;;;;910467;2149057
;;;;;;;87745596;910467;2149057;;0;0
745 620;Avant Avril 2011;PEG;Pérrignier;17/02/2012;NON;FRHSN;87745620;;;;914798;2152982
;;;;;;;87745620;914798;2152982;;0;0
745 646;02/09/2011;THO;Thonon les Bains;OUI;NON;FRXTS;87745646;;;;918770;2160502
;;;;;;;87745646;918770;2160502;;0;0
745 679;Avant Avril 2011;EVI;Evian les Bains;OUI;NON;FRXEB;87745679;;;;925966;2164104
;;;;;;;87745679;925966;2164104;;867416;2133030
;;;;;;;87745711;867416;2133030;;862520;2136564
;;;;;;;87745729;862520;2136564;;858865;2135187
;;;;;;;87745737;858865;2135187;;0;0
745 828;29/10/2013;SSS;Seyssel - Corbonod;NON;NON;FRHSX;87745828;;;;870818;2113000
;;;;;;;87745828;870818;2113000;;0;0
;;;;;;;87745927;0;0;;0;0
746 008;Avant Avril 2011;ANY;Annecy;OUI;OUI;FRNCY;87746008;;;;893625;2107269
;;;;;;;87746008;893625;2107269;;0;0
746 107;Avant Avril 2011;GAX;Grésy sur Aix;17/02/2012;NON;FRHTB;87746107;;;;879046;2086828
;;;;;;;87746107;879046;2086828;;0;0
746 115;Avant Avril 2011;ABN;Albens;17/02/2012;NON;FRALE;87746115;;;;880786;2093765
;;;;;;;87746115;880786;2093765;;0;0
746 149;02/09/2011;RUM;Rumilly;OUI;NON;FRHTE;87746149;;;;880347;2102304
;;;;;;;87746149;880347;2102304;;0;0
746 206;02/09/2011;PGY;Pringy Haute Savoie;OUI;NON;FRHTK;87746206;;;;893545;2111430
;;;;;;;87746206;893545;2111430;;0;0
746 248;Avant Avril 2011;GTC;Groisy - Thorens la Caille;17/02/2012;NON;FRHTO;87746248;;;;897214;2119583
;;;;;;;87746248;897214;2119583;;0;0
746 305;02/09/2011;LRF;La Roche sur Foron;OUI;NON;FRLRF;87746305;;;;906796;2126349
;;;;;;;87746305;906796;2126349;;0;0
746 313;Avant Avril 2011;SPE;Saint-Pierre en Faucigny;17/02/2012;NON;FRHTT;87746313;;;;912410;2125708
;;;;;;;87746313;912410;2125708;;0;0
746 339;02/09/2011;BON;Bonneville;OUI;NON;FRHTV;87746339;;;;915449;2127910
;;;;;;;87746339;915449;2127910;;0;0
746 347;Avant Avril 2011;MRG;Marignier;17/02/2012;NON;FRHTW;87746347;;;;922439;2129510
;;;;;;;87746347;922439;2129510;;0;0
746 370;02/09/2011;CLU;Cluses;OUI;NON;FRHTZ;87746370;;;;928385;2126782
;;;;;;;87746370;928385;2126782;;0;0
746 412;Avant Avril 2011;MGD;Magland;17/02/2012;NON;FRHUB;87746412;;;;931656;2122007
;;;;;;;87746412;931656;2122007;;0;0
746 438;02/09/2011;SLS;Sallanches - Combloux - Megève;OUI;NON;FRXSN;87746438;;;;933305;2113052
;;;;;;;87746438;933305;2113052;;0;0
746 479;Avant Avril 2011;SGB;Saint-Gervais les Bains - Le Fayet;OUI;NON;FRXGF;87746479;;;;938460;2110086
